暴跳如雷	2007	34	32
暴跳如雷	2006	50	50
暴跳如雷	2005	119	109
暴跳如雷	2004	97	91
暴跳如雷	2003	89	89
暴跳如雷	2002	101	101
暴跳如雷	2001	66	66
杯弓蛇影	2008	2	2
杯弓蛇影	2007	2	2
杯弓蛇影	2006	1	1
杯弓蛇影	2005	8	8
杯弓蛇影	2004	3	3
杯弓蛇影	2003	4	4
杯弓蛇影	2002	3	3
杯弓蛇影	2001	1	1
悲	2008	2684	1677
悲	2007	2686	1643
悲	2006	3438	2229
悲	2005	3392	2228
悲	2004	2780	1895
悲	2003	2694	1866
悲	2002	2822	2068
悲	2001	2608	1845
悲哀	2008	11060	4365
悲哀	2007	11572	4451
悲哀	2006	17426	6819
悲哀	2005	18788	7608
悲哀	2004	16436	6450
悲哀	2003	15614	5824
悲哀	2002	17596	6794
悲哀	2001	17074	6063
悲愁	2008	26	26
悲愁	2007	16	16
悲愁	2006	20	20
悲愁	2005	40	38
悲愁	2004	37	37
悲愁	2003	36	36
悲愁	2002	45	44
悲愁	2001	36	36
悲悯	2008	195	176
悲悯	2007	207	166
悲悯	2006	354	250
悲悯	2005	317	232
悲悯	2004	172	144
悲悯	2003	173	153
悲悯	2002	258	224
悲悯	2001	126	112
悲戚	2008	36	36
悲戚	2007	36	34
悲戚	2006	39	39
悲戚	2005	38	38
悲戚	2004	48	48
悲戚	2003	34	34
悲戚	2002	26	26
悲戚	2001	26	26
悲凄	2008	4	4
悲凄	2007	7	7
悲凄	2006	6	6
悲凄	2005	3	3
悲凄	2004	13	13
悲凄	2003	1	1
悲凄	2002	3	3
悲凄	2001	1	1
悲切	2008	158	151
悲切	2007	130	120
悲切	2006	194	182
悲切	2005	220	211
悲切	2004	214	203
悲切	2003	174	162
悲切	2002	166	152
悲切	2001	206	201
悲伤	2008	9954	3691
悲伤	2007	9716	3702
悲伤	2006	12334	5266
悲伤	2005	12900	5886
悲伤	2004	10736	4791
悲伤	2003	9768	4407
悲伤	2002	10648	4899
悲伤	2001	10902	4548
悲天悯人	2008	82	76
悲天悯人	2007	94	88
悲天悯人	2006	192	165
悲天悯人	2005	122	116
悲天悯人	2004	108	106
悲天悯人	2003	78	76
悲天悯人	2002	129	115
悲天悯人	2001	114	98
悲痛	2008	7440	3473
悲痛	2007	6026	3215
悲痛	2006	9328	4930
悲痛	2005	10798	5800
悲痛	2004	8734	4632
悲痛	2003	7944	4026
悲痛	2002	9040	4704
悲痛	2001	9458	4555
绷	2008	543	450
绷	2007	515	435
绷	2006	603	502
绷	2005	650	547
绷	2004	521	437
绷	2003	429	387
绷	2002	517	453
绷	2001	403	364
鄙	2008	260	242
鄙	2007	295	250
鄙	2006	455	392
鄙	2005	664	576
鄙	2004	458	421
鄙	2003	466	429
鄙	2002	598	536
鄙	2001	484	445
鄙薄	2008	34	32
鄙薄	2007	36	36
鄙薄	2006	74	69
鄙薄	2005	62	60
鄙薄	2004	60	58
鄙薄	2003	68	68
鄙薄	2002	83	70
鄙薄	2001	98	98
鄙弃	2008	85	75
鄙弃	2007	50	50
鄙弃	2006	80	80
鄙弃	2005	136	131
鄙弃	2004	134	130
鄙弃	2003	76	72
鄙弃	2002	104	104
鄙弃	2001	105	101
鄙视	2008	1470	1191
鄙视	2007	1770	1401
鄙视	2006	2278	1835
鄙视	2005	2468	1979
鄙视	2004	2222	1769
鄙视	2003	1908	1566
鄙视	2002	2128	1732
鄙视	2001	1937	1545
鄙夷	2008	426	377
鄙夷	2007	475	411
鄙夷	2006	686	621
鄙夷	2005	675	583
鄙夷	2004	604	538
鄙夷	2003	537	483
鄙夷	2002	676	584
鄙夷	2001	487	431
鞭挞	2008	892	732
鞭挞	2007	971	789
鞭挞	2006	1361	1105
鞭挞	2005	1599	1272
鞭挞	2004	1261	1021
鞭挞	2003	1243	982
鞭挞	2002	1669	1301
鞭挞	2001	1452	1131
贬斥	2008	508	456
贬斥	2007	579	492
贬斥	2006	864	739
贬斥	2005	846	739
贬斥	2004	737	578
贬斥	2003	647	603
贬斥	2002	764	638
贬斥	2001	695	600
变脸	2008	76	70
变脸	2007	76	68
变脸	2006	136	103
变脸	2005	115	105
变脸	2004	116	111
变脸	2003	105	88
变脸	2002	92	72
变脸	2001	64	56
变色	2008	1040	801
变色	2007	1064	857
变色	2006	1886	1380
变色	2005	1819	1485
变色	2004	1524	1225
变色	2003	1330	1069
变色	2002	1770	1404
变色	2001	1642	1296
变心	2008	142	126
变心	2007	150	145
变心	2006	242	215
变心	2005	302	253
变心	2004	198	180
变心	2003	222	202
变心	2002	238	193
变心	2001	254	222
憋	2008	22	20
憋	2007	26	13
憋	2006	215	35
憋	2005	46	38
憋	2004	48	19
憋	2003	17	17
憋	2002	17	17
憋	2001	4	4
憋闷	2008	16	16
憋闷	2007	8	8
憋闷	2006	20	20
憋闷	2005	44	42
憋闷	2004	16	16
憋闷	2003	18	18
憋闷	2002	20	20
憋闷	2001	36	36
憋气	2008	8	8
憋气	2007	12	12
憋气	2006	22	22
憋气	2005	30	30
憋气	2004	14	14
憋气	2003	26	24
憋气	2002	38	38
憋气	2001	14	14
不甘	2008	2613	1927
不甘	2007	2651	1963
不甘	2006	3629	2812
不甘	2005	4337	3321
不甘	2004	3699	2798
不甘	2003	3413	2592
不甘	2002	4520	3275
不甘	2001	4264	3008
不顾	2008	26926	7265
不顾	2007	29335	8047
不顾	2006	40464	12316
不顾	2005	48463	14399
不顾	2004	40598	11932
不顾	2003	37141	10579
不顾	2002	43264	11756
不顾	2001	44395	11283
不寒而栗	2008	664	578
不寒而栗	2007	752	635
不寒而栗	2006	924	814
不寒而栗	2005	1170	1038
不寒而栗	2004	928	801
不寒而栗	2003	774	657
不寒而栗	2002	1055	901
不寒而栗	2001	914	782
不快	2008	4092	2766
不快	2007	4726	3158
不快	2006	6500	4410
不快	2005	8148	5354
不快	2004	7480	4691
不快	2003	6867	4228
不快	2002	7714	4927
不快	2001	7740	4791
不满	2008	46090	10246
不满	2007	51686	11368
不满	2006	77656	17938
不满	2005	81808	20057
不满	2004	67476	16474
不满	2003	60750	14731
不满	2002	71246	16050
不满	2001	65500	15103
不满意	2008	28	14
不满意	2007	20	3
不满意	2006	6	6
不满意	2005	7	3
不满意	2004	1	1
不满意	2003	14	1
不满意	2002	5	2
不满意	2001	38	4
不满足	2008	2	2
不满足	2007	26	2
不满足	2006	2	2
不满足	2005	3	3
不满足	2003	3	3
不满足	2002	4	2
不满足	2001	1	1
不平	2008	10766	5407
不平	2007	11780	5944
不平	2006	16212	8519
不平	2005	18134	9436
不平	2004	15042	8161
不平	2003	13672	7168
不平	2002	15942	8492
不平	2001	15060	8041
不容	2008	38350	8875
不容	2007	39144	9536
不容	2006	50776	14381
不容	2005	56716	16134
不容	2004	48578	13645
不容	2003	45722	12258
不容	2002	51220	13330
不容	2001	47014	12135
不爽	2008	1004	742
不爽	2007	906	673
不爽	2006	1148	889
不爽	2005	1041	808
不爽	2004	850	714
不爽	2003	698	556
不爽	2002	654	572
不爽	2001	596	531
不屑	2008	2384	1787
不屑	2007	2624	1944
不屑	2006	3272	2560
不屑	2005	3615	2837
不屑	2004	3188	2491
不屑	2003	2714	2120
不屑	2002	3129	2443
不屑	2001	2750	2170
不以为然	2008	2158	1594
不以为然	2007	2264	1684
不以为然	2006	3230	2416
不以为然	2005	3768	2856
不以为然	2004	3092	2322
不以为然	2003	2758	2038
不以为然	2002	3262	2482
不以为然	2001	3158	2348
不愿	2008	72	48
不愿	2007	60	24
不愿	2006	40	16
不愿	2005	62	25
不愿	2004	30	21
不愿	2003	14	10
不愿	2002	32	22
不愿	2001	81	25
不愿意	2008	107	44
不愿意	2007	68	30
不愿意	2006	40	16
不愿意	2005	26	11
不愿意	2004	7	4
不愿意	2002	10	9
不愿意	2001	10	8
不忠	2008	2	2
不忠	2006	6	4
不忠	2005	3	3
不忠	2004	2	2
不忠	2001	6	6
怖	2008	3097	1673
怖	2007	3846	1849
怖	2006	4531	2383
怖	2005	4511	2558
怖	2004	4911	2406
怖	2003	5007	2256
怖	2002	6344	2538
怖	2001	3732	2065
猜忌	2008	236	214
猜忌	2007	327	300
猜忌	2006	452	412
猜忌	2005	396	374
猜忌	2004	303	285
猜忌	2003	308	281
猜忌	2002	317	298
猜忌	2001	281	265
猜疑	2008	998	785
猜疑	2007	1058	815
猜疑	2006	1445	1134
猜疑	2005	1862	1443
猜疑	2004	1550	1189
猜疑	2003	1390	1048
猜疑	2002	1630	1199
猜疑	2001	1304	1020
惭	2008	4	4
惭	2006	15	9
惭	2005	21	19
惭	2004	10	10
惭	2003	20	20
惭	2002	12	12
惭	2001	23	19
惭愧	2008	228	211
惭愧	2007	282	269
惭愧	2006	310	299
惭愧	2005	400	379
惭愧	2004	492	431
惭愧	2003	408	375
惭愧	2002	484	459
惭愧	2001	418	396
惨痛	2008	3600	2482
惨痛	2007	3722	2485
惨痛	2006	4898	3594
惨痛	2005	6094	4221
惨痛	2004	4766	3449
惨痛	2003	4476	3097
惨痛	2002	5370	3751
惨痛	2001	5078	3441
操心	2008	2285	1481
操心	2007	2387	1578
操心	2006	2813	1963
操心	2005	3336	2424
操心	2004	2695	1888
操心	2003	2534	1785
操心	2002	2910	2107
操心	2001	2790	2031
诧	2008	6	6
诧	2007	12	12
诧	2006	20	14
诧	2005	18	18
诧	2004	16	16
诧	2003	28	28
诧	2002	9	9
诧	2001	38	24
诧异	2008	1710	1286
诧异	2007	2058	1386
诧异	2006	2640	1945
诧异	2005	2842	2147
诧异	2004	2436	1803
诧异	2003	2042	1549
诧异	2002	2862	2097
诧异	2001	2662	1821
嘲谑	2008	3	3
嘲谑	2007	2	2
嘲谑	2006	5	5
嘲谑	2005	1	1
嘲谑	2004	4	4
嘲谑	2003	6	6
嘲谑	2002	7	7
嘲谑	2001	10	10
沉闷	2008	2776	1816
沉闷	2007	2770	1788
沉闷	2006	3920	2566
沉闷	2005	4767	3249
沉闷	2004	3886	2623
沉闷	2003	3355	2209
沉闷	2002	4080	2841
沉闷	2001	4244	2690
沉痛	2008	3583	2398
沉痛	2007	3706	2460
沉痛	2006	5532	3701
沉痛	2005	6236	4266
沉痛	2004	5220	3530
沉痛	2003	4834	3179
沉痛	2002	5986	3856
沉痛	2001	5928	3915
沉吟	2008	511	376
沉吟	2007	450	371
沉吟	2006	586	480
沉吟	2005	707	580
沉吟	2004	581	470
沉吟	2003	563	439
沉吟	2002	768	621
沉吟	2001	947	664
沉郁	2008	84	80
沉郁	2007	130	127
沉郁	2006	182	162
沉郁	2005	150	147
沉郁	2004	81	80
沉郁	2003	90	88
沉郁	2002	108	108
沉郁	2001	122	114
沉重	2008	31666	9552
沉重	2007	35502	10568
沉重	2006	48738	16099
沉重	2005	59168	18647
沉重	2004	49404	15589
沉重	2003	46246	14155
沉重	2002	54082	16151
沉重	2001	53776	15103
诚惶诚恐	2008	19	19
诚惶诚恐	2007	18	18
诚惶诚恐	2006	34	34
诚惶诚恐	2005	32	32
诚惶诚恐	2004	50	50
诚惶诚恐	2003	20	20
诚惶诚恐	2002	44	44
诚惶诚恐	2001	28	28
吃不准	2008	237	181
吃不准	2007	255	216
吃不准	2006	270	249
吃不准	2005	341	296
吃不准	2004	295	258
吃不准	2003	306	241
吃不准	2002	280	242
吃不准	2001	394	317
迟疑	2008	2548	1713
迟疑	2007	3068	1955
迟疑	2006	4020	2696
迟疑	2005	4708	3141
迟疑	2004	3936	2607
迟疑	2003	3680	2390
迟疑	2002	4292	2785
迟疑	2001	4145	2615
斥	2008	6658	3039
斥	2007	6869	3112
斥	2006	9789	4676
斥	2005	10473	4836
斥	2004	8696	4020
斥	2003	7413	3654
斥	2002	8809	4213
斥	2001	7608	3794
斥骂	2008	132	114
斥骂	2007	80	78
斥骂	2006	144	136
斥骂	2005	142	132
斥骂	2004	84	81
斥骂	2003	76	76
斥骂	2002	172	146
斥骂	2001	114	101
斥责	2008	1350	1155
斥责	2007	1447	1184
斥责	2006	2183	1820
斥责	2005	2516	2027
斥责	2004	1893	1595
斥责	2003	1819	1462
斥责	2002	2326	1865
斥责	2001	2270	1817
踌躇	2008	549	486
踌躇	2007	586	521
踌躇	2006	1002	867
踌躇	2005	1110	956
踌躇	2004	1002	825
踌躇	2003	844	755
踌躇	2002	1082	908
踌躇	2001	830	744
愁	2008	426	384
愁	2007	460	425
愁	2006	638	555
愁	2005	730	672
愁	2004	630	589
愁	2003	904	734
愁	2002	810	752
愁	2001	738	661
愁眉苦脸	2008	34	34
愁眉苦脸	2007	20	20
愁眉苦脸	2006	38	36
愁眉苦脸	2005	59	58
愁眉苦脸	2004	18	18
愁眉苦脸	2003	32	32
愁眉苦脸	2002	57	55
愁眉苦脸	2001	30	30
愁闷	2008	24	24
愁闷	2007	24	24
愁闷	2006	20	20
愁闷	2005	50	46
愁闷	2004	26	24
愁闷	2003	35	33
愁闷	2002	32	32
愁闷	2001	52	48
仇恨	2008	8418	3252
仇恨	2007	10012	3578
仇恨	2006	13836	5252
仇恨	2005	16306	6054
仇恨	2004	12056	4730
仇恨	2003	11010	4260
仇恨	2002	13902	5230
仇恨	2001	12530	4720
仇视	2008	2122	1591
仇视	2007	2577	1873
仇视	2006	3780	2599
仇视	2005	3979	2926
仇视	2004	3280	2360
仇视	2003	3320	2290
仇视	2002	3862	2738
仇视	2001	3409	2436
臭骂	2008	6	6
臭骂	2007	4	4
臭骂	2006	6	6
臭骂	2005	16	16
臭骂	2004	14	14
臭骂	2003	10	9
臭骂	2002	12	12
臭骂	2001	18	15
出气	2008	156	144
出气	2007	201	188
出气	2006	304	264
出气	2005	284	258
出气	2004	212	208
出气	2003	209	193
出气	2002	242	224
出气	2001	258	244
出神	2008	236	205
出神	2007	284	232
出神	2006	367	301
出神	2005	372	339
出神	2004	332	312
出神	2003	300	270
出神	2002	478	397
出神	2001	350	290
垂头丧气	2008	446	365
垂头丧气	2007	479	414
垂头丧气	2006	608	541
垂头丧气	2005	765	660
垂头丧气	2004	680	595
垂头丧气	2003	512	450
垂头丧气	2002	811	690
垂头丧气	2001	638	570
错愕	2008	199	175
错愕	2007	187	162
错愕	2006	159	132
错愕	2005	164	146
错愕	2004	117	107
错愕	2003	99	92
错愕	2002	121	112
错愕	2001	116	97
大吃一惊	2008	1919	1252
大吃一惊	2007	2088	1341
大吃一惊	2006	2984	2004
大吃一惊	2005	3675	2501
大吃一惊	2004	3281	2072
大吃一惊	2003	2558	1788
大吃一惊	2002	3594	2382
大吃一惊	2001	3336	2103
大发雷霆	2008	183	169
大发雷霆	2007	212	198
大发雷霆	2006	270	250
大发雷霆	2005	430	378
大发雷霆	2004	300	276
大发雷霆	2003	250	232
大发雷霆	2002	396	348
大发雷霆	2001	315	263
大失所望	2008	714	634
大失所望	2007	750	678
大失所望	2006	1080	986
大失所望	2005	1366	1216
大失所望	2004	1252	1034
大失所望	2003	1083	937
大失所望	2002	1344	1160
大失所望	2001	1146	995
呆	2008	10356	3031
呆	2007	12068	3488
呆	2006	15690	5282
呆	2005	20840	6574
呆	2004	16158	5246
呆	2003	15312	4840
呆	2002	18628	5874
呆	2001	18700	5238
呆若木鸡	2008	10	10
呆若木鸡	2007	3	3
呆若木鸡	2006	9	9
呆若木鸡	2005	3	3
呆若木鸡	2004	4	4
呆若木鸡	2003	8	8
呆若木鸡	2002	13	13
呆若木鸡	2001	4	4
呆滞	2008	111	107
呆滞	2007	130	121
呆滞	2006	258	211
呆滞	2005	346	309
呆滞	2004	244	207
呆滞	2003	284	258
呆滞	2002	397	310
呆滞	2001	366	323
贷	2008	17848	2873
贷	2007	15216	3210
贷	2006	20652	4598
贷	2005	27956	5599
贷	2004	24084	4680
贷	2003	26266	4484
贷	2002	23228	4818
贷	2001	23040	4863
担惊受怕	2008	284	249
担惊受怕	2007	319	271
担惊受怕	2006	424	399
担惊受怕	2005	557	507
担惊受怕	2004	411	369
担惊受怕	2003	402	363
担惊受怕	2002	364	323
担惊受怕	2001	327	308
担心	2008	66928	8798
担心	2007	69798	9863
担心	2006	87590	14998
担心	2005	102512	17556
担心	2004	87926	14284
担心	2003	82106	12727
担心	2002	87392	13974
担心	2001	81460	12742
担忧	2008	20332	6326
担忧	2007	19286	6612
担忧	2006	22432	9099
担忧	2005	24200	10452
担忧	2004	21898	8850
担忧	2003	19194	7803
担忧	2002	20178	8365
担忧	2001	19444	7944
胆寒	2008	235	217
胆寒	2007	265	236
胆寒	2006	361	318
胆寒	2005	407	351
胆寒	2004	369	308
胆寒	2003	335	299
胆寒	2002	322	297
胆寒	2001	322	295
胆战心惊	2008	158	148
胆战心惊	2007	115	103
胆战心惊	2006	175	165
胆战心惊	2005	249	231
胆战心惊	2004	194	176
胆战心惊	2003	207	197
胆战心惊	2002	190	176
胆战心惊	2001	205	194
惮	2008	404	381
惮	2007	365	338
惮	2006	485	444
惮	2005	516	491
惮	2004	497	465
惮	2003	508	460
惮	2002	619	577
惮	2001	534	512
当头棒喝	2008	93	93
当头棒喝	2007	119	119
当头棒喝	2006	170	162
当头棒喝	2005	130	126
当头棒喝	2004	123	117
当头棒喝	2003	104	104
当头棒喝	2002	84	84
当头棒喝	2001	109	105
瞪眼	2008	10	10
瞪眼	2007	8	8
瞪眼	2006	8	8
瞪眼	2005	12	12
瞪眼	2004	12	12
瞪眼	2003	37	16
瞪眼	2002	14	14
瞪眼	2001	20	20
低沉	2008	190	171
低沉	2007	213	192
低沉	2006	336	308
低沉	2005	338	305
低沉	2004	326	310
低沉	2003	252	232
低沉	2002	326	303
低沉	2001	312	293
低落	2008	1744	1247
低落	2007	1886	1396
低落	2006	2700	1978
低落	2005	3308	2404
低落	2004	2520	1907
低落	2003	2553	1854
低落	2002	3030	2190
低落	2001	2744	2001
敌视	2008	3709	2136
敌视	2007	4474	2376
敌视	2006	6446	3313
敌视	2005	6524	3675
敌视	2004	6237	3291
敌视	2003	6346	3189
敌视	2002	6660	3329
敌视	2001	6297	3229
惦	2008	4	4
惦	2007	15	10
惦	2006	43	31
惦	2005	13	13
惦	2004	18	16
惦	2003	21	21
惦	2002	13	11
惦	2001	16	16
惦记	2008	98	98
惦记	2007	88	84
惦记	2006	94	92
惦记	2005	130	128
惦记	2004	83	81
惦记	2003	103	99
惦记	2002	92	92
惦记	2001	113	109
惦念	2008	433	356
惦念	2007	320	293
惦念	2006	532	455
惦念	2005	560	491
惦念	2004	546	440
惦念	2003	402	358
惦念	2002	484	420
惦念	2001	466	420
掉以轻心	2008	964	748
掉以轻心	2007	1218	925
掉以轻心	2006	1552	1253
掉以轻心	2005	1841	1533
掉以轻心	2004	1476	1178
掉以轻心	2003	1794	1340
掉以轻心	2002	1782	1442
掉以轻心	2001	2010	1477
动肝火	2008	16	16
动肝火	2007	12	12
动肝火	2006	28	28
动肝火	2005	22	22
动肝火	2004	44	44
动肝火	2003	14	14
动肝火	2002	32	32
动肝火	2001	18	18
动怒	2008	130	124
动怒	2007	126	121
动怒	2006	192	170
动怒	2005	200	191
动怒	2004	272	249
动怒	2003	184	159
动怒	2002	260	230
动怒	2001	192	185
动气	2008	55	55
动气	2007	94	87
动气	2006	81	78
动气	2005	70	68
动气	2004	68	68
动气	2003	86	86
动气	2002	100	96
动气	2001	156	140
动摇	2008	17358	5364
动摇	2007	18272	5984
动摇	2006	25036	8818
动摇	2005	28102	10122
动摇	2004	25732	8674
动摇	2003	25604	7802
动摇	2002	28760	8732
动摇	2001	30080	8194
恫	2008	6	4
恫	2007	8	8
恫	2006	37	29
恫	2005	18	16
恫	2004	28	28
恫	2003	17	15
恫	2002	24	24
恫	2001	18	16
斗	2008	15124	5563
斗	2007	18962	6425
斗	2006	23918	9118
斗	2005	28982	11083
斗	2004	23544	9218
斗	2003	27120	9181
斗	2002	27896	9809
斗	2001	35226	9562
斗争	2008	221836	10319
斗争	2007	269294	11139
斗争	2006	399618	17615
斗争	2005	447838	19732
斗争	2004	370624	16839
斗争	2003	412458	15096
斗争	2002	436966	16509
斗争	2001	508750	15317
堵	2008	3838	2173
堵	2007	4106	2422
堵	2006	5014	3295
堵	2005	5784	3849
堵	2004	4854	2998
堵	2003	4440	2917
堵	2002	4976	3287
堵	2001	4996	3217
断肠	2008	6	6
断肠	2007	4	4
断肠	2006	12	8
断肠	2005	16	16
断肠	2004	10	10
断肠	2003	21	18
断肠	2002	6	6
断肠	2001	15	15
恶	2008	12044	5662
恶	2007	13330	6147
恶	2006	18432	9073
恶	2005	19334	10138
恶	2004	17130	8325
恶	2003	16440	7877
恶	2002	19218	9325
恶	2001	18606	8539
扼腕	2008	41	37
扼腕	2007	51	45
扼腕	2006	48	46
扼腕	2005	44	42
扼腕	2004	75	65
扼腕	2003	50	48
扼腕	2002	53	51
扼腕	2001	39	39
发愁	2008	1776	1187
发愁	2007	1838	1278
发愁	2006	2386	1656
发愁	2005	2944	2123
发愁	2004	2462	1749
发愁	2003	2173	1549
发愁	2002	2881	2021
发愁	2001	2685	1826
发呆	2008	1172	687
发呆	2007	1202	703
发呆	2006	1358	821
发呆	2005	1597	1013
发呆	2004	1318	808
发呆	2003	1161	672
发呆	2002	1195	756
发呆	2001	1195	754
发狠	2008	8	8
发狠	2007	9	9
发狠	2006	2	2
发狠	2005	6	6
发狠	2004	4	4
发狠	2003	8	8
发狠	2002	4	4
发狠	2001	4	4
发火	2008	776	552
发火	2007	860	609
发火	2006	858	665
发火	2005	1494	937
发火	2004	1053	787
发火	2003	1155	798
发火	2002	1176	786
发火	2001	1292	884
发急	2008	32	28
发急	2007	22	22
发急	2006	28	26
发急	2005	36	32
发急	2004	44	42
发急	2003	43	43
发急	2002	34	32
发急	2001	38	34
发毛	2008	78	78
发毛	2007	90	90
发毛	2006	112	110
发毛	2005	122	115
发毛	2004	110	102
发毛	2003	75	75
发毛	2002	107	101
发毛	2001	136	131
发怒	2008	818	645
发怒	2007	848	644
发怒	2006	1249	936
发怒	2005	1281	1063
发怒	2004	1407	941
发怒	2003	1214	887
发怒	2002	1252	938
发怒	2001	1373	1004
发脾气	2008	2	2
发脾气	2007	2	2
发脾气	2006	4	4
发脾气	2005	10	4
发脾气	2004	2	2
发脾气	2003	8	5
发脾气	2002	2	2
发脾气	2001	14	13
发怔	2008	1	1
发怔	2006	2	2
发怔	2005	2	2
发怔	2004	1	1
发怔	2002	1	1
发怔	2001	4	4
发作	2008	5172	2018
发作	2007	5886	2202
发作	2006	8740	3318
发作	2005	10676	3962
发作	2004	8856	3256
发作	2003	6684	2922
发作	2002	7944	3300
发作	2001	7296	3180
烦	2008	4365	2424
